STATION,NAME,DATE,TAVG,TMAX,TMIN,TOBS
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/1901,,85,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/1901,,86,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/1901,,83,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/1901,,91,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/1901,,91,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/1901,,93,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/1901,,95,76,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/1901,,95,79,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/1901,,100,78,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/1901,,100,82,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/1901,,94,76,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/1901,,84,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/1901,,86,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/1901,,77,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/1901,,87,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/1901,,78,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/1901,,78,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/1901,,82,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/1901,,86,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/1901,,73,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/1901,,76,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/1901,,87,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/1901,,88,76,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/1901,,91,78,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/1901,,88,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/1901,,91,76,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/1901,,89,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/1901,,86,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/21/1901,,93,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/22/1901,,91,77,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/23/1901,,87,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/24/1901,,90,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/25/1901,,79,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/26/1901,,69,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/27/1901,,80,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/28/1901,,81,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/29/1901,,92,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/30/1901,,93,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",7/31/1901,,83,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/1/1901,,81,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/2/1901,,81,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/3/1901,,87,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/4/1901,,77,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/5/1901,,79,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/6/1901,,75,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/7/1901,,84,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/8/1901,,86,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/9/1901,,83,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/10/1901,,92,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/11/1901,,87,75,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/12/1901,,75,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/13/1901,,83,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/14/1901,,77,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/15/1901,,84,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/16/1901,,88,73,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/17/1901,,89,76,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/18/1901,,79,74,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/19/1901,,75,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/20/1901,,86,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/1901,,84,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/1901,,83,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/1901,,83,76,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/1901,,81,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/1901,,80,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/1901,,78,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/1901,,80,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/1901,,76,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/1901,,81,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/1901,,81,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/1901,,79,69,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/1901,,73,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/1901,,71,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/1901,,79,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/1901,,82,66,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/1901,,86,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/1901,,86,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/1901,,86,71,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/1901,,74,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/1901,,73,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/1901,,72,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/1901,,80,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/1901,,79,67,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/1901,,79,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/1901,,79,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/1901,,88,72,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/1901,,82,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/1901,,79,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/1901,,63,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/1901,,64,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/1901,,59,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/1901,,67,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/1901,,72,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/1901,,75,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/1901,,81,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/1901,,61,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/1901,,66,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/1901,,69,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/1901,,75,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/1901,,79,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/1901,,79,59,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/1901,,69,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/1901,,74,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/1901,,62,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/1901,,58,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/1901,,56,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/1901,,55,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/1901,,59,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/1901,,64,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/1901,,67,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/1901,,71,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/1901,,71,62,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/1901,,69,58,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/1901,,71,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/1901,,66,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/1901,,64,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/1901,,66,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/1901,,61,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/1901,,50,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/1901,,65,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/1901,,58,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/1901,,61,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/1901,,68,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/1901,,75,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/1901,,63,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/1901,,50,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/1901,,60,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/1901,,66,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/1901,,55,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/1901,,54,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/1901,,59,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/1901,,62,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/1901,,60,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/1901,,58,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/1901,,55,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/1901,,52,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/1901,,49,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/1901,,47,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/1901,,49,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/1901,,53,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/1901,,50,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/1901,,42,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/1901,,46,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/1901,,52,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/1901,,40,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/1901,,42,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/1901,,40,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/1901,,44,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/1901,,40,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/1901,,41,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/1901,,38,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/1901,,40,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/1901,,42,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/1901,,44,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/1901,,45,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/1901,,46,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/1901,,44,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/1901,,38,25,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/1901,,32,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/1901,,26,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/1901,,33,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/1901,,35,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/1901,,47,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/1901,,55,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/1901,,50,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/1901,,27,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/1901,,27,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/1901,,27,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/1901,,35,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/1901,,45,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/1901,,49,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/1901,,54,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/1901,,47,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/1901,,48,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/1901,,55,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/1901,,58,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/1901,,60,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/1901,,26,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/1901,,26,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/1901,,28,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/1901,,28,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/1901,,26,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/1901,,26,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/1901,,33,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/1901,,42,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/1901,,43,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/1901,,43,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/1901,,42,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/1901,,43,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/1901,,44,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/1901,,55,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/1901,,45,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/1901,,43,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/1902,,27,13,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/1902,,38,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/1902,,38,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/1902,,24,14,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/1902,,34,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/1902,,41,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/1902,,37,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/1902,,34,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/1902,,38,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/1902,,41,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/1902,,41,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/1902,,31,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/1902,,24,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/1902,,32,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/1902,,41,29,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/1902,,41,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/1902,,30,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/1902,,45,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/1902,,40,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/1902,,33,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/1902,,51,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/1902,,51,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/1902,,41,33,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/1902,,40,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/1902,,38,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/1902,,48,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/1902,,50,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/1902,,26,15,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/1902,,21,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/1902,,25,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/1902,,29,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/1902,,36,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/1902,,40,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/1902,,31,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/1902,,23,16,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/1902,,20,14,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/1902,,28,15,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/1902,,35,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/1902,,26,16,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/1902,,33,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/1902,,32,18,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/1902,,26,17,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/1902,,30,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/1902,,30,20,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/1902,,34,21,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/1902,,36,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/1902,,33,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/1902,,31,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/1902,,30,22,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/1902,,29,16,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/1902,,34,19,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/1902,,35,27,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/1902,,36,30,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/1902,,41,26,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/1902,,45,32,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/1902,,42,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/1902,,45,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/1902,,54,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/1902,,53,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/1902,,63,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/1902,,53,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/1902,,44,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/1902,,39,34,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/1902,,35,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/1902,,39,28,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/1902,,46,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/1902,,43,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/1902,,47,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/1902,,51,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/1902,,51,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/1902,,66,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/1902,,67,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/1902,,47,35,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/1902,,48,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/1902,,55,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/1902,,55,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/1902,,41,24,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/1902,,32,23,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/1902,,44,31,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/1902,,55,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/1902,,61,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/1902,,63,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/1902,,52,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/1902,,50,36,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/1902,,54,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/1902,,51,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/1902,,54,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/1902,,62,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/1902,,61,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/1902,,49,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/1902,,45,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/1902,,43,39,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/1902,,43,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/1902,,47,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/1902,,49,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/1902,,54,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/1902,,44,40,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/1902,,48,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/1902,,48,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/1902,,50,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/1902,,63,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/1902,,57,45,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/1902,,53,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/1902,,48,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/1902,,56,37,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/1902,,57,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/1902,,58,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/1902,,55,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/1902,,56,44,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/1902,,60,42,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/1902,,70,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/1902,,84,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/1902,,83,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/1902,,62,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/1902,,59,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/1902,,71,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/1902,,59,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/1902,,70,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/1902,,59,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/1902,,74,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/1902,,64,51,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/1902,,65,48,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/1902,,55,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/1902,,61,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/1902,,71,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/1902,,67,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/1902,,72,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/1902,,70,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/1902,,64,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/1902,,54,38,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/1902,,59,41,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/1902,,60,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/1902,,63,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/1902,,64,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/1902,,63,46,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/1902,,68,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/1902,,74,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/1902,,72,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/1902,,60,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/1902,,64,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/1902,,65,49,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/1902,,74,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/1902,,86,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/1902,,84,70,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/1902,,79,65,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/1902,,77,63,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/1902,,64,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/1902,,52,47,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/1902,,64,43,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/1902,,78,52,
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/1902,,69,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/1902,,72,53,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/1902,,81,60,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/1902,,88,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/1902,,80,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/1902,,71,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/1902,,73,56,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/1902,,74,61,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/1902,,75,55,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/1902,,70,50,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/1902,,72,54,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/1902,,67,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/1902,,86,57,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/1902,,88,68,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/1902,,72,64,
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/1902,,82,63,
